route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country,distance_km,type
S2,Nesslau Neu St Johann,St Margrethen Sg,night,Nesslau Neu St Johann → St Margrethen Sg,CH,CH,41.67,night
S2,Wattwil,Nesslau Neu St Johann,night,Wattwil → Nesslau Neu St Johann,CH,CH,11.64,night
RE,Pontarlier,Neuchatel,night,Pontarlier → Neuchatel,CH,CH,45.48,night
S21,Neuchatel,Sugiez,night,Neuchatel → Sugiez,CH,CH,14.4,night
R,Neuchatel,Yverdon Les Bains,night,Neuchatel → Yverdon les Bains,CH,CH,32.78,night
RB,Neuenburg Baden,Offenburg,night,Neuenburg Baden → Offenburg,CH,CH,79.24,night
RB,Nurtingen,Neuffen,night,Nurtingen → Neuffen,CH,CH,8.06,night
TER,Nevers Le Banlay,Nevers,night,Nevers le Banlay → Nevers,CH,CH,2.37,night
TER,Nevers,Orleans,night,Nevers → Orleans,CH,CH,138.72,night
TER,Nevers,Paray Le Monial,night,Nevers → Paray le Monial,CH,CH,94.91,night
TER,Nevers,Paris Austerlitz,night,Nevers → Paris Austerlitz,CH,CH,214.19,night
TER,Nevers,Paris Bercy,night,Nevers → Paris Bercy,CH,CH,213.66,night
TER,Tours,Nevers,night,Tours → Nevers,CH,CH,190.91,night
TER,Vic Le Comte,Nevers,night,Vic le Comte → Nevers,CH,CH,147.15,night
TER,Nevers,Vierzon,night,Nevers → Vierzon,CH,CH,86.69,night
TGV,Nice Ville,Strasbourg,night,Nice Ville → Strasbourg,CH,CH,543.88,night
S11,Niederbipp,Solothurn,night,Niederbipp → Solothurn,CH,CH,13.64,night
TER,Niederbronn Les Bains,Strasbourg,night,Niederbronn les Bains → Strasbourg,CH,CH,41.51,night
S15,Oberglatt Zh,Niederweningen,night,Oberglatt Zh → Niederweningen,CH,CH,11.53,night
S15,Niederweningen,Pfaffikon Sz,night,Niederweningen → Pfaffikon Sz,CH,CH,46.06,night
S15,Rapperswil Sg,Niederweningen,night,Rapperswil Sg → Niederweningen,CH,CH,46.34,night
S15,Niederweningen,Wetzikon Zh,night,Niederweningen → Wetzikon Zh,CH,CH,38.38,night
S15,Zurich Hb,Niederweningen,night,Zurich Hb → Niederweningen,CH,CH,19.58,night
E,Nogent Le Perreux,Villiers Sur Marne Le Plessis Trevise Rer,night,Nogent le Perreux → Villiers Sur Marne le Plessis Trevise Rer,FR,FR,3.97,night
IR95,Sion,Nyon,night,Sion → Nyon,CH,CH,88.02,night
R,Nyon,St Cergue,night,Nyon → St Cergue,CH,CH,9.19,night
RE,Nyon,Vevey,night,Nyon → Vevey,CH,CH,47.38,night
S11,Oberbipp,Solothurn,night,Oberbipp → Solothurn,CH,CH,10.86,night
S20,Olten,Oberdorf So,night,Olten → Oberdorf So,CH,CH,33.78,night
S20,Oberdorf So,Solothurn,night,Oberdorf So → Solothurn,CH,CH,5.11,night
S15,Rapperswil Sg,Oberglatt Zh,night,Rapperswil Sg → Oberglatt Zh,CH,CH,35.72,night
S15,Oberglatt Zh,Zurich Hb,night,Oberglatt Zh → Zurich Hb,CH,CH,10.47,night
TER,Obernai,Strasbourg,night,Obernai → Strasbourg,CH,CH,22.67,night
S26,Rotkreuz,Oberruti,night,Rotkreuz → Oberruti,CH,CH,3.32,night
CC,Oberwald,Realp Dfb,night,Oberwald → Realp Dfb,CH,CH,14.09,night
R,Visp,Oberwald,night,Visp → Oberwald,CH,CH,44.1,night
S29,Oberwinterthur,Stein Am Rhein,night,Oberwinterthur → Stein Am Rhein,CH,CH,17.94,night
S30,Oberwinterthur,Weinfelden,night,Oberwinterthur → Weinfelden,CH,CH,26.77,night
S,Oberwinterthur,Winterthur,night,Oberwinterthur → Winterthur,CH,CH,2.87,night
S,Oberwinterthur,Zurich Hb,night,Oberwinterthur → Zurich Hb,CH,CH,21.96,night
EXT,Olten,Oensingen,night,Olten → Oensingen,CH,CH,16.67,night
S11,Oensingen,Solothurn,night,Oensingen → Solothurn,CH,CH,15.49,night
S11,Wiedlisbach,Oensingen,night,Wiedlisbach → Oensingen,CH,CH,5.99,night
RE,Offenburg,Rastatt,night,Offenburg → Rastatt,CH,CH,47.04,night
RE,Offenburg,Weil Am Rhein,night,Offenburg → Weil Am Rhein,CH,CH,101.3,night
S26,Rotkreuz,Olten,night,Rotkreuz → Olten,CH,CH,45.86,night
S26,Rupperswil,Olten,night,Rupperswil → Olten,CH,CH,17.47,night
S9,Sissach,Olten,night,Sissach → Olten,CH,CH,14.27,night
EXT,Solothurn,Olten,night,Solothurn → Olten,CH,CH,32.06,night
S29,Olten,Sursee,night,Olten → Sursee,CH,CH,24.73,night
S29,Turgi,Olten,night,Turgi → Olten,CH,CH,30.3,night
RE,Wettingen,Olten,night,Wettingen → Olten,CH,CH,32.98,night
S29,Wildegg,Olten,night,Wildegg → Olten,CH,CH,20.47,night
SN,Winterthur,Olten,night,Winterthur → Olten,CH,CH,63.57,night
S26,Olten,Wohlen Ag,night,Olten → Wohlen Ag,CH,CH,27.28,night
RE,Zofingen,Olten,night,Zofingen → Olten,CH,CH,7.59,night
IR16,Zurich Hb,Olten,night,Zurich Hb → Olten,CH,CH,47.73,night
B,Orsay Ville,Palaiseau,night,Orsay Ville → Palaiseau,FR,FR,5.22,night
R,Orsieres,Sembrancher,night,Orsieres → Sembrancher,CH,CH,5.44,night
S46,Solothurn,Ostermundigen,night,Solothurn → Ostermundigen,CH,CH,27.9,night
R,Payerne,Palezieux,night,Payerne → Palezieux,CH,CH,31.76,night
R,Romont Fr,Palezieux,night,Romont Fr → Palezieux,CH,CH,17.69,night
R,Palezieux,Vevey,night,Palezieux → Vevey,CH,CH,8.88,night
C,Paris Austerlitz,Saint Martin D Etampes,night,Paris Austerlitz → Saint Martin D Etampes,FR,FR,48.85,night
TGV,Paris Est,Reims,night,Paris Est → Reims,CH,CH,128.53,night
TGV,Paris Est,Remiremont,night,Paris Est → Remiremont,CH,CH,326.99,night
TGV,Paris Est,Saint Die Des Vosges,night,Paris Est → Saint Die des Vosges,CH,CH,343.96,night
TER,Paris Est,Saint Dizier,night,Paris Est → Saint Dizier,CH,CH,191.53,night
TGV,Paris Est,Sedan,night,Paris Est → Sedan,CH,CH,207.47,night
TER,Troyes,Paris Est,night,Troyes → Paris Est,CH,CH,141.1,night
TER,Paris Est,Vesoul,night,Paris Est → Vesoul,CH,CH,313.78,night
TER,Paris Est,Vittel,night,Paris Est → Vittel,CH,CH,274.19,night
TGV,Perpignan,Paris Gare De Lyon,night,Perpignan → Paris de Lyon,CH,CH,684.84,night
TGV,Paris Gare De Lyon,Saint Etienne Chateaucreux,night,Paris de Lyon → Saint Etienne Chateaucreux,CH,CH,408.02,night
TGV,Paris Gare De Lyon,St Gervais Les Bains Le Fayet,night,Paris de Lyon → St Gervais les Bains le Fayet,CH,CH,461.29,night
TGV,Paris Gare De Lyon,Valence,night,Paris de Lyon → Valence,CH,CH,475.73,night
TGV,Paris Gare De Lyon,Zurich Hb,night,Paris de Lyon → Zurich Hb,CH,CH,485.8,night
TER,Paris Saint Lazare,Vernon Giverny,night,Paris Saint Lazare → Vernon Giverny,FR,FR,66.21,night
S30,Payerne,Yverdon Les Bains,night,Payerne → Yverdon les Bains,CH,CH,23.15,night
H,Pontoise,Persan Beaumont,night,Pontoise → Persan Beaumont,FR,FR,17.36,night
SN,Pfaffikon Sz,Pfaffikon Zh,night,Pfaffikon Sz → Pfaffikon Zh,CH,CH,18.25,night
S,Rapperswil Sg,Pfaffikon Sz,night,Rapperswil Sg → Pfaffikon Sz,CH,CH,3.8,night
S25,Pfaffikon Sz,Reichenburg,night,Pfaffikon Sz → Reichenburg,CH,CH,15.79,night
S5,Pfaffikon Sz,Schlieren,night,Pfaffikon Sz → Schlieren,CH,CH,33.14,night
S8,Winterthur,Pfaffikon Sz,night,Winterthur → Pfaffikon Sz,CH,CH,33.31,night
S25,Pfaffikon Sz,Ziegelbrucke,night,Pfaffikon Sz → Ziegelbrucke,CH,CH,22.57,night
S5,Zug,Pfaffikon Sz,night,Zug → Pfaffikon Sz,CH,CH,20.15,night
SN,Zurich Altstetten,Pfaffikon Sz,night,Zurich Altstetten → Pfaffikon Sz,CH,CH,30.25,night
S2,Pfaffikon Sz,Zurich Flughafen,night,Pfaffikon Sz → Zurich Flughafen,CH,CH,31.95,night
S5,Zurich Hb,Pfaffikon Sz,night,Zurich Hb → Pfaffikon Sz,CH,CH,26.48,night
SN,Zurich Oerlikon,Pfaffikon Sz,night,Zurich Oerlikon → Pfaffikon Sz,CH,CH,29.14,night
SN,Rapperswil Sg,Pfaffikon Zh,night,Rapperswil Sg → Pfaffikon Zh,CH,CH,15.99,night
SN,Zurich Wollishofen,Pfaffikon Zh,night,Zurich Wollishofen → Pfaffikon Zh,CH,CH,19.05,night
RE,Plochingen,Rottenburg Neckar,night,Plochingen → Rottenburg Neckar,CH,CH,44.02,night
RE,Sigmaringen,Plochingen,night,Sigmaringen → Plochingen,CH,CH,71.0,night
RE,Tubingen Hbf,Plochingen,night,Tubingen → Plochingen,CH,CH,34.13,night
A,Poissy,Torcy,night,Poissy → Torcy,FR,FR,46.11,night
J,Poissy,Vernon Giverny,night,Poissy → Vernon Giverny,FR,FR,44.68,night
C,Pont De Rungis Aeroport D Orly,Pontoise,night,Pont de Rungis Aeroport D Orly → Pontoise,FR,FR,38.89,night
RE,Poschiavo,Pontresina,night,Poschiavo → Pontresina,CH,CH,22.09,night
R,S Chanf,Pontresina,night,S Chanf → Pontresina,CH,CH,14.99,night
R,Pontresina,Sagliains,night,Pontresina → Sagliains,CH,CH,34.32,night
R,Samedan,Pontresina,night,Samedan → Pontresina,CH,CH,5.1,night
R,Scuol Tarasp,Pontresina,night,Scuol Tarasp → Pontresina,CH,CH,44.99,night
R,Pontresina,St Moritz,night,Pontresina → St Moritz,CH,CH,3.95,night
PE,Tirano,Pontresina,night,Tirano → Pontresina,CH,CH,36.96,night
R,Zuoz,Pontresina,night,Zuoz → Pontresina,CH,CH,13.13,night
R,St Moritz,Poschiavo,night,St Moritz → Poschiavo,CH,CH,25.04,night
R,Poschiavo,Tirano,night,Poschiavo → Tirano,CH,CH,14.87,night
R,Puidoux,Vevey,night,Puidoux → Vevey,CH,CH,6.87,night
TGV,Quimper,Strasbourg,night,Quimper → Strasbourg,CH,CH,876.62,night
S,Rafz,Rapperswil Sg,night,Rafz → Rapperswil Sg,CH,CH,46.88,night
S9,Uster,Rafz,night,Uster → Rafz,CH,CH,31.11,night
S45,Ramsei,Sumiswald Grunen,night,Ramsei → Sumiswald Grunen,CH,CH,3.79,night
S40,Rapperswil Sg,Samstagern,night,Rapperswil Sg → Samstagern,CH,CH,10.55,night
S4,Rapperswil Sg,Sargans,night,Rapperswil Sg → Sargans,CH,CH,51.66,night
S,Rapperswil Sg,Schaffhausen,night,Rapperswil Sg → Schaffhausen,CH,CH,54.43,night
S5,Schlieren,Rapperswil Sg,night,Schlieren → Rapperswil Sg,CH,CH,33.94,night
S6,Rapperswil Sg,Schwanden Gl,night,Rapperswil Sg → Schwanden Gl,CH,CH,32.13,night
IR,Rapperswil Sg,St Gallen,night,Rapperswil Sg → St Gallen,CH,CH,47.16,night
S4,Rapperswil Sg,St Margrethen Sg,night,Rapperswil Sg → St Margrethen Sg,CH,CH,66.91,night
S7,Rapperswil Sg,Stafa,night,Rapperswil Sg → Stafa,CH,CH,7.39,night
IR,Uznach,Rapperswil Sg,night,Uznach → Rapperswil Sg,CH,CH,12.38,night
S4,Wattwil,Rapperswil Sg,night,Wattwil → Rapperswil Sg,CH,CH,21.98,night
S7,Winterthur,Rapperswil Sg,night,Winterthur → Rapperswil Sg,CH,CH,31.42,night
S6,Ziegelbrucke,Rapperswil Sg,night,Ziegelbrucke → Rapperswil Sg,CH,CH,20.87,night
S5,Zug,Rapperswil Sg,night,Zug → Rapperswil Sg,CH,CH,23.49,night
S16,Rapperswil Sg,Zurich Flughafen,night,Rapperswil Sg → Zurich Flughafen,CH,CH,31.56,night
S16,Rapperswil Sg,Zurich Hardbrucke,night,Rapperswil Sg → Zurich Hardbrucke,CH,CH,28.78,night
S8,Zurich Hb,Rapperswil Sg,night,Zurich Hb → Rapperswil Sg,CH,CH,26.93,night
SN,Zurich Oerlikon,Rapperswil Sg,night,Zurich Oerlikon → Rapperswil Sg,CH,CH,29.21,night
S16,Rapperswil Sg,Zurich Tiefenbrunnen,night,Rapperswil Sg → Zurich Tiefenbrunnen,CH,CH,23.77,night
RE,Ulm Hbf,Ravensburg,night,Ulm → Ravensburg,CH,CH,73.87,night
S6,Uetikon,Regensdorf Watt,night,Uetikon → Regensdorf Watt,CH,CH,25.14,night
S6,Wettingen,Regensdorf Watt,night,Wettingen → Regensdorf Watt,CH,CH,12.01,night
S21,Zurich Hb,Regensdorf Watt,night,Zurich Hb → Regensdorf Watt,CH,CH,8.27,night
SN,Zurich Stadelhofen,Regensdorf Watt,night,Zurich Stadelhofen → Regensdorf Watt,CH,CH,9.67,night
S6,Regensdorf Watt,Zurich Tiefenbrunnen,night,Regensdorf Watt → Zurich Tiefenbrunnen,CH,CH,11.73,night
S2,Reichenau Tamins,Rhazuns,night,Reichenau Tamins → Rhazuns,CH,CH,2.88,night
R,Reichenau Tamins,Samedan,night,Reichenau Tamins → Samedan,CH,CH,47.68,night
RE,Reichenau Tamins,St Moritz,night,Reichenau Tamins → St Moritz,CH,CH,49.04,night
RE,Thusis,Reichenau Tamins,night,Thusis → Reichenau Tamins,CH,CH,14.16,night
S,Reichenburg,Winterthur,night,Reichenburg → Winterthur,CH,CH,41.31,night
S2,Zurich Flughafen,Reichenburg,night,Zurich Flughafen → Reichenburg,CH,CH,44.22,night
S25,Reichenburg,Zurich Hb,night,Reichenburg → Zurich Hb,CH,CH,40.43,night
TER,Saint Dizier,Reims,night,Saint Dizier → Reims,CH,CH,96.17,night
TER,Reims,Sedan,night,Reims → Sedan,CH,CH,81.44,night
S36,Rekingen Ag,Waldshut,night,Rekingen Ag → Waldshut,CH,CH,9.89,night
IC5,Rorschach,Renens Vd,night,Rorschach → Renens Vd,CH,CH,245.29,night
IR95,Renens Vd,Sion,night,Renens Vd → Sion,CH,CH,69.04,night
RE,Renens Vd,Vevey,night,Renens Vd → Vevey,CH,CH,21.86,night
TGV,Rennes,Strasbourg,night,Rennes → Strasbourg,CH,CH,696.89,night
S2,Schiers,Rhazuns,night,Schiers → Rhazuns,CH,CH,28.84,night
S26,Walzenhausen,Rheineck,night,Walzenhausen → Rheineck,CH,CH,1.91,night
RE,Singen Hohentwiel,Rheinfelden Baden,night,Singen Hohentwiel → Rheinfelden Baden,CH,CH,82.29,night
RB,Weil Am Rhein,Riegel Malterdingen,night,Weil Am Rhein → Riegel Malterdingen,CH,CH,63.22,night
CC,Zermatt Ggb,Riffelalp,night,Zermatt Ggb → Riffelalp,CH,CH,2.16,night
CC,Rigi Kaltbad First,Vitznau,night,Rigi Kaltbad First → Vitznau,CH,CH,4.03,night
CC,Vitznau,Rigi Kulm,night,Vitznau → Rigi Kulm,CH,CH,5.1,night
CC,Vitznau,Rigi Staffel,night,Vitznau → Rigi Staffel,CH,CH,4.97,night
CC,Vitznau,Rigi Staffelhohe,night,Vitznau → Rigi Staffelhohe,CH,CH,4.52,night
S10,Zurich Binz,Ringlikon,night,Zurich Binz → Ringlikon,CH,CH,3.09,night
S10,Ringlikon,Zurich Hb,night,Ringlikon → Zurich Hb,CH,CH,5.13,night
S10,Ringlikon,Zurich Selnau,night,Ringlikon → Zurich Selnau,CH,CH,4.3,night
IC,Zurich Hb,Ringsheim Europa Park,night,Zurich Hb → Ringsheim Europa Park,CH,CH,112.48,night
TER,Riom Chatel Guyon,Vic Le Comte,night,Riom Chatel Guyon → Vic le Comte,CH,CH,25.89,night
TER,Roanne,Saint Etienne Chateaucreux,night,Roanne → Saint Etienne Chateaucreux,CH,CH,71.22,night
TER,Strasbourg,Roeschwoog,night,Strasbourg → Roeschwoog,CH,CH,35.09,night
S7,Romanshorn,Rorschach,night,Romanshorn → Rorschach,CH,CH,13.56,night
S1,Romanshorn,Schaffhausen,night,Romanshorn → Schaffhausen,CH,CH,57.86,night
S1,St Gallen,Romanshorn,night,St Gallen → Romanshorn,CH,CH,15.84,night
S1,Stein Am Rhein,Romanshorn,night,Stein Am Rhein → Romanshorn,CH,CH,40.58,night
SN,Romanshorn,Wattwil,night,Romanshorn → Wattwil,CH,CH,36.88,night
RE,Weinfelden,Romanshorn,night,Weinfelden → Romanshorn,CH,CH,20.48,night
S1,Romanshorn,Wil Sg,night,Romanshorn → Wil Sg,CH,CH,27.88,night
SN,Romanshorn,Winterthur,night,Romanshorn → Winterthur,CH,CH,49.75,night
S23,Romanshorn,Zurich Hb,night,Romanshorn → Zurich Hb,CH,CH,66.42,night
IC1,Romont Fr,St Gallen,night,Romont Fr → St Gallen,CH,CH,203.1,night
R,Romont Fr,Vevey,night,Romont Fr → Vevey,CH,CH,26.16,night
RE,Sargans,Rorschach,night,Sargans → Rorschach,CH,CH,48.37,night
IC5,Solothurn,Rorschach,night,Solothurn → Rorschach,CH,CH,150.97,night
S5,St Gallen,Rorschach,night,St Gallen → Rorschach,CH,CH,11.86,night
S2,St Margrethen Sg,Rorschach,night,St Margrethen Sg → Rorschach,CH,CH,10.38,night
S5,Weinfelden,Rorschach,night,Weinfelden → Rorschach,CH,CH,31.51,night
SN,Winterthur,Rorschach,night,Winterthur → Rorschach,CH,CH,58.76,night
IC5,Rorschach,Yverdon Les Bains,night,Rorschach → Yverdon les Bains,CH,CH,230.08,night
IC5,Zurich Hb,Rorschach,night,Zurich Hb → Rorschach,CH,CH,73.43,night
TER,Saint Die Des Vosges,Rothau,night,Saint Die des Vosges → Rothau,CH,CH,27.5,night
TER,Strasbourg,Rothau,night,Strasbourg → Rothau,CH,CH,41.29,night
S1,Rothenburg Station,Sursee,night,Rothenburg Station → Sursee,CH,CH,14.51,night
S26,Sins,Rotkreuz,night,Sins → Rotkreuz,CH,CH,5.73,night
IR,St Gallen,Rotkreuz,night,St Gallen → Rotkreuz,CH,CH,77.46,night
S1,Rotkreuz,Sursee,night,Rotkreuz → Sursee,CH,CH,25.36,night
S1,Zug,Rotkreuz,night,Zug → Rotkreuz,CH,CH,7.31,night
RE,Rottenburg Neckar,Stuttgart Hbf,night,Rottenburg Neckar → Stuttgart,CH,CH,39.2,night
RB,Rottenburg Neckar,Tubingen Hbf,night,Rottenburg Neckar → Tubingen,CH,CH,10.05,night
RB,Villingen Schwarzw,Rottweil,night,Villingen Schwarzw → Rottweil,CH,CH,17.59,night
RB,Rudersberg Oberndorf,Schorndorf,night,Rudersberg Oberndorf → Schorndorf,CH,CH,9.44,night
RB,Rudersberg,Schorndorf,night,Rudersberg → Schorndorf,CH,CH,8.31,night
A,Rueil Malmaison,Saint Germain En Laye,night,Rueil Malmaison → Saint Germain En Laye,FR,FR,5.79,night
A,Torcy,Rueil Malmaison,night,Torcy → Rueil Malmaison,FR,FR,35.72,night
S29,Zofingen,Rupperswil,night,Zofingen → Rupperswil,CH,CH,18.87,night
S26,Winterthur,Ruti Zh,night,Winterthur → Ruti Zh,CH,CH,28.42,night
S26,Winterthur Gruze,Ruti Zh,night,Winterthur Gruze → Ruti Zh,CH,CH,27.61,night
R,St Moritz,S Chanf,night,St Moritz → S Chanf,CH,CH,16.4,night
TER,Saales,Strasbourg,night,Saales → Strasbourg,CH,CH,53.1,night
R,Samedan,Sagliains,night,Samedan → Sagliains,CH,CH,31.11,night
R,Sagliains,St Moritz,night,Sagliains → St Moritz,CH,CH,35.58,night
L,Saint Cloud,Versailles Rive Droite,night,Saint Cloud → Versailles Rive Droite,FR,FR,7.17,night
TER,Strasbourg,Saint Die Des Vosges,night,Strasbourg → Saint Die des Vosges,CH,CH,67.13,night
TER,Saint Germain Des Fosses,Vic Le Comte,night,Saint Germain des Fosses → Vic le Comte,CH,CH,62.94,night
A,Torcy,Saint Germain En Laye,night,Torcy → Saint Germain En Laye,FR,FR,41.49,night
TER,Saint Gervais Les Bains,Vallorcine F,night,Saint Gervais les Bains → Vallorcine F,CH,CH,22.91,night
TER,Strasbourg,Saint Louis Haut Rhin,night,Strasbourg → Saint Louis Haut Rhin,CH,CH,111.42,night
C,Saint Quentin En Yvelines Montigny Le Bretonneux,Saint Martin D Etampes,night,Saint Quentin En Yvelines Montigny le Bretonneux → Saint Martin D Etampes,FR,FR,40.71,night
C,Saint Martin D Etampes,Versailles Chantiers,night,Saint Martin D Etampes → Versailles Chantiers,FR,FR,40.9,night
C,Saint Martin D Etampes,Versailles Chateau Rive Gauche,night,Saint Martin D Etampes → Versailles Chateau Rive Gauche,FR,FR,41.43,night
S2,Salzburg Taxham Europark S Bahn,Salzburg Hauptbahnhof,night,Salzburg Taxham Europark S Bahn → Salzburg Hauptbahnhof,AT,AT,2.61,night
AD3,Wien Hauptbahnhof,Salzburg Hauptbahnhof,night,Wien Hauptbahnhof → Salzburg Hauptbahnhof,AT,AT,251.35,night
A21,Wien Westbahnhof,Salzburg Hauptbahnhof,night,Wien Westbahnhof → Salzburg Hauptbahnhof,AT,AT,248.49,night
RJ,Wien Hbf,Salzburg Hbf,night,Wien → Salzburg,AT,AT,251.27,night
R,Scuol Tarasp,Samedan,night,Scuol Tarasp → Samedan,CH,CH,42.81,night
R,St Moritz,Samedan,night,St Moritz → Samedan,CH,CH,4.49,night
S13,Samstagern,Wadenswil,night,Samstagern → Wadenswil,CH,CH,4.28,night
RE,St Gallen,Sargans,night,St Gallen → Sargans,CH,CH,42.46,night
S4,Wattwil,Sargans,night,Wattwil → Sargans,CH,CH,39.26,night
IR13,Wil Sg,Sargans,night,Wil Sg → Sargans,CH,CH,55.6,night
S17,Sargans,Ziegelbrucke,night,Sargans → Ziegelbrucke,CH,CH,30.95,night
IR13,Zurich Hb,Sargans,night,Zurich Hb → Sargans,CH,CH,77.83,night
TER,Sarrebourg,Selestat,night,Sarrebourg → Selestat,CH,CH,60.49,night
TER,Strasbourg,Sarrebourg,night,Strasbourg → Sarrebourg,CH,CH,52.99,night
TER,Sarreguemines,Strasbourg,night,Sarreguemines → Strasbourg,CH,CH,75.86,night
REX3,Wien Meidling,Satov Zeleznicni Stanice,night,Wien Meidling → Satov Zeleznicni Stanice,AT,FR,71.12,night
REX3,Satov Zeleznicni Stanice,Wien Praterstern,night,Satov Zeleznicni Stanice → Wien Praterstern,FR,AT,68.05,night
REX3,Wiener Neustadt Hauptbahnhof,Satov Zeleznicni Stanice,night,Wiener Neustadt Hauptbahnhof → Satov Zeleznicni Stanice,AT,FR,108.96,night
TER,Selestat,Saverne,night,Selestat → Saverne,CH,CH,54.21,night
TER,Strasbourg,Saverne,night,Strasbourg → Saverne,CH,CH,32.65,night
IC,Singen Hohentwiel,Schaffhausen,night,Singen Hohentwiel → Schaffhausen,CH,CH,16.99,night
S1,Schaffhausen,St Gallen,night,Schaffhausen → St Gallen,CH,CH,63.21,night
S1,Schaffhausen,Stein Am Rhein,night,Schaffhausen → Stein Am Rhein,CH,CH,17.29,night
S24,Schaffhausen,Thalwil,night,Schaffhausen → Thalwil,CH,CH,45.02,night
S24,Schaffhausen,Thayngen,night,Schaffhausen → Thayngen,CH,CH,7.44,night
S9,Schaffhausen,Uster,night,Schaffhausen → Uster,CH,CH,39.22,night
S1,Wil Sg,Schaffhausen,night,Wil Sg → Schaffhausen,CH,CH,40.32,night
S12,Schaffhausen,Winterthur,night,Schaffhausen → Winterthur,CH,CH,23.05,night
S24,Schaffhausen,Zug,night,Schaffhausen → Zug,CH,CH,59.0,night
S24,Schaffhausen,Zurich Flughafen,night,Schaffhausen → Zurich Flughafen,CH,CH,28.07,night
S24,Schaffhausen,Zurich Wipkingen,night,Schaffhausen → Zurich Wipkingen,CH,CH,34.82,night
S1,Thusis,Schiers,night,Thusis → Schiers,CH,CH,35.43,night
S5,Schlieren,Zurich Hb,night,Schlieren → Zurich Hb,CH,CH,7.38,night
S5,Schopfheim,Weil Am Rhein,night,Schopfheim → Weil Am Rhein,CH,CH,17.14,night
S6,Ziegelbrucke,Schwanden Gl,night,Ziegelbrucke → Schwanden Gl,CH,CH,15.55,night
S25,Zurich Hb,Schwanden Gl,night,Zurich Hb → Schwanden Gl,CH,CH,58.7,night
CC,Schynige Platte,Wilderswil,night,Schynige Platte → Wilderswil,CH,CH,3.52,night
R,Scuol Tarasp,St Moritz,night,Scuol Tarasp → St Moritz,CH,CH,47.06,night
R,Scuol Tarasp,Susch,night,Scuol Tarasp → Susch,CH,CH,16.46,night
TER,Selestat,Strasbourg,night,Selestat → Strasbourg,CH,CH,42.06,night
S11,Wila,Sennhof Kyburg,night,Wila → Sennhof Kyburg,CH,CH,8.47,night
S11,Winterthur,Sennhof Kyburg,night,Winterthur → Sennhof Kyburg,CH,CH,4.78,night
S11,Zurich Hb,Sennhof Kyburg,night,Zurich Hb → Sennhof Kyburg,CH,CH,19.18,night
S29,Stein Am Rhein,Seuzach,night,Stein Am Rhein → Seuzach,CH,CH,15.97,night
S29,Winterthur,Seuzach,night,Winterthur → Seuzach,CH,CH,4.1,night
S27,Siebnen Wangen,Ziegelbrucke,night,Siebnen Wangen → Ziegelbrucke,CH,CH,13.11,night
RE,Sigmaringen,Stuttgart Hbf,night,Sigmaringen → Stuttgart,CH,CH,77.64,night
RE,Tubingen Hbf,Sigmaringen,night,Tubingen → Sigmaringen,CH,CH,49.23,night
RE,Sigmaringen,Ulm Hbf,night,Sigmaringen → Ulm,CH,CH,66.19,night
RE,Sigmaringen,Villingen Schwarzw,night,Sigmaringen → Villingen Schwarzw,CH,CH,56.31,night
S4,Zurich Hb,Sihlwald,night,Zurich Hb → Sihlwald,CH,CH,12.29,night
S4,Zurich Selnau,Sihlwald,night,Zurich Selnau → Sihlwald,CH,CH,11.72,night
RE,Ulm Hbf,Singen Hohentwiel,night,Ulm → Singen Hohentwiel,CH,CH,110.73,night
RE,Singen Hohentwiel,Waldshut,night,Singen Hohentwiel → Waldshut,CH,CH,48.98,night
IC,Zurich Hb,Singen Hohentwiel,night,Zurich Hb → Singen Hohentwiel,CH,CH,47.98,night
R,Sion,St Gingolph Suisse,night,Sion → St Gingolph Suisse,CH,CH,46.27,night
